"","crace.WBH","cage.cat","cedu.cat","cfemale","cstate",".freq","cfreq.state","cpercent.state","cregion"
"3963",2,3,3,0,"SD",4,27386,0.000146060032420792,"midwest"
"3964",2,4,3,0,"SD",1,27386,3.65150081051979e-05,"midwest"
"3965",2,1,4,0,"SD",3,27386,0.000109545020677615,"midwest"
"3966",2,2,4,0,"SD",3,27386,0.000109545020677615,"midwest"
"3967",2,3,4,0,"SD",0,27386,0,"midwest"
"3968",2,4,4,0,"SD",0,27386,0,"midwest"
"3969",3,1,1,0,"SD",9,27386,0.000328635069308802,"midwest"
"3970",3,2,1,0,"SD",8,27386,0.000292120064841583,"midwest"
"3971",3,3,1,0,"SD",2,27386,7.30300162103958e-05,"midwest"
"3972",3,4,1,0,"SD",3,27386,0.000109545020677615,"midwest"
"3973",3,1,2,0,"SD",11,27386,0.000401665078243241,"midwest"
"3974",3,2,2,0,"SD",8,27386,0.000292120064841583,"midwest"
"3975",3,3,2,0,"SD",6,27386,0.00021909004135523,"midwest"
"3976",3,4,2,0,"SD",1,27386,3.65150081051979e-05,"midwest"
"3977",3,1,3,0,"SD",10,27386,0.000365150073776022,"midwest"
"3978",3,2,3,0,"SD",8,27386,0.000292120064841583,"midwest"
"3979",3,3,3,0,"SD",6,27386,0.00021909004135523,"midwest"
"3980",3,4,3,0,"SD",0,27386,0,"midwest"
"3981",3,1,4,0,"SD",0,27386,0,"midwest"
"3982",3,2,4,0,"SD",6,27386,0.00021909004135523,"midwest"
"3983",3,3,4,0,"SD",3,27386,0.000109545020677615,"midwest"
"3984",3,4,4,0,"SD",3,27386,0.000109545020677615,"midwest"
"3985",1,1,1,1,"SD",429,27386,0.0156649388372898,"midwest"
"3986",1,2,1,1,"SD",279,27386,0.0101876873522997,"midwest"
"3987",1,3,1,1,"SD",415,27386,0.0151537284255028,"midwest"
"3988",1,4,1,1,"SD",1117,27386,0.0407872647047043,"midwest"
"3989",1,1,2,1,"SD",587,27386,0.0214343089610338,"midwest"
"3990",1,2,2,1,"SD",1177,27386,0.0429781638085842,"midwest"
"3991",1,3,2,1,"SD",1522,27386,0.0555758401751518,"midwest"
"3992",1,4,2,1,"SD",1253,27386,0.0457533039152622,"midwest"
"3993",1,1,3,1,"SD",1063,27386,0.0388154536485672,"midwest"
"3994",1,2,3,1,"SD",1482,27386,0.0541152395308018,"midwest"
"3995",1,3,3,1,"SD",1270,27386,0.0463740602135658,"midwest"
"3996",1,4,3,1,"SD",766,27386,0.0279704965651035,"midwest"
"3997",1,1,4,1,"SD",380,27386,0.0138757033273578,"midwest"
"3998",1,2,4,1,"SD",946,27386,0.0345431976020336,"midwest"
"3999",1,3,4,1,"SD",746,27386,0.0272401962429285,"midwest"
"4000",1,4,4,1,"SD",322,27386,0.0117578320205212,"midwest"
"4001",2,1,1,1,"SD",2,27386,7.30300162103958e-05,"midwest"
"4002",2,2,1,1,"SD",1,27386,3.65150081051979e-05,"midwest"
"4003",2,3,1,1,"SD",0,27386,0,"midwest"
"4004",2,4,1,1,"SD",3,27386,0.000109545020677615,"midwest"
"4005",2,1,2,1,"SD",4,27386,0.000146060032420792,"midwest"
"4006",2,2,2,1,"SD",3,27386,0.000109545020677615,"midwest"
"4007",2,3,2,1,"SD",0,27386,0,"midwest"
"4008",2,4,2,1,"SD",2,27386,7.30300162103958e-05,"midwest"
"4009",2,1,3,1,"SD",3,27386,0.000109545020677615,"midwest"
"4010",2,2,3,1,"SD",6,27386,0.00021909004135523,"midwest"
"4011",2,3,3,1,"SD",6,27386,0.00021909004135523,"midwest"
"4012",2,4,3,1,"SD",1,27386,3.65150081051979e-05,"midwest"
"4013",2,1,4,1,"SD",2,27386,7.30300162103958e-05,"midwest"
"4014",2,2,4,1,"SD",2,27386,7.30300162103958e-05,"midwest"
"4015",2,3,4,1,"SD",1,27386,3.65150081051979e-05,"midwest"
"4016",2,4,4,1,"SD",0,27386,0,"midwest"
"4017",3,1,1,1,"SD",6,27386,0.00021909004135523,"midwest"
"4018",3,2,1,1,"SD",9,27386,0.000328635069308802,"midwest"
"4019",3,3,1,1,"SD",9,27386,0.000328635069308802,"midwest"
"4020",3,4,1,1,"SD",2,27386,7.30300162103958e-05,"midwest"
"4021",3,1,2,1,"SD",14,27386,0.000511210120748729,"midwest"
"4022",3,2,2,1,"SD",10,27386,0.000365150073776022,"midwest"
"4023",3,3,2,1,"SD",4,27386,0.000146060032420792,"midwest"
"4024",3,4,2,1,"SD",0,27386,0,"midwest"
"4025",3,1,3,1,"SD",9,27386,0.000328635069308802,"midwest"
"4026",3,2,3,1,"SD",7,27386,0.000255605060374364,"midwest"
"4027",3,3,3,1,"SD",7,27386,0.000255605060374364,"midwest"
"4028",3,4,3,1,"SD",2,27386,7.30300162103958e-05,"midwest"
"4029",3,1,4,1,"SD",3,27386,0.000109545020677615,"midwest"
"4030",3,2,4,1,"SD",3,27386,0.000109545020677615,"midwest"
"4031",3,3,4,1,"SD",3,27386,0.000109545020677615,"midwest"
"4032",3,4,4,1,"SD",2,27386,7.30300162103958e-05,"midwest"
"4033",1,1,1,0,"TN",3685,209609,0.0175803527235985,"south"
"4034",1,2,1,0,"TN",5001,209609,0.0238587092608213,"south"
"4035",1,3,1,0,"TN",6606,209609,0.031515821814537,"south"
"4036",1,4,1,0,"TN",6030,209609,0.0287678483873606,"south"
"4037",1,1,2,0,"TN",6430,209609,0.0306761637330055,"south"
"4038",1,2,2,0,"TN",9221,209609,0.043991431593895,"south"
"4039",1,3,2,0,"TN",8747,209609,0.0417300797998905,"south"
"4040",1,4,2,0,"TN",3251,209609,0.0155098298564553,"south"
"4041",1,1,3,0,"TN",5379,209609,0.0256620664149523,"south"
"4042",1,2,3,0,"TN",6436,209609,0.0307047888636589,"south"
"4043",1,3,3,0,"TN",6403,209609,0.0305473525077105,"south"
"4044",1,4,3,0,"TN",2050,209609,0.00978011451661587,"south"
"4045",1,1,4,0,"TN",2098,209609,0.0100091118365526,"south"
"4046",1,2,4,0,"TN",5420,209609,0.0258576683700085,"south"
"4047",1,3,4,0,"TN",6358,209609,0.0303326677531004,"south"
"4048",1,4,4,0,"TN",2142,209609,0.0102190272882581,"south"
"4049",2,1,1,0,"TN",1183,209609,0.00564384181052446,"south"
"4050",2,2,1,0,"TN",1004,209609,0.00478987069800496,"south"
"4051",2,3,1,0,"TN",1141,209609,0.00544346868991852,"south"
"4052",2,4,1,0,"TN",943,209609,0.00449885241687298,"south"
"4053",2,1,2,0,"TN",1247,209609,0.00594917219132185,"south"
"4054",2,2,2,0,"TN",1679,209609,0.00801015179604292,"south"
"4055",2,3,2,0,"TN",1115,209609,0.00531942816451192,"south"
"4056",2,4,2,0,"TN",217,209609,0.00103526085149497,"south"
"4057",2,1,3,0,"TN",929,209609,0.00443206168711185,"south"
"4058",2,2,3,0,"TN",1100,209609,0.00524786626920104,"south"
"4059",2,3,3,0,"TN",845,209609,0.00403131544589996,"south"
"4060",2,4,3,0,"TN",121,209609,0.000577265280298889,"south"
"4061",2,1,4,0,"TN",209,209609,0.000997094553895295,"south"
"4062",2,2,4,0,"TN",459,209609,0.00218979152850807,"south"
"4063",2,3,4,0,"TN",406,209609,0.0019369397778064,"south"
"4064",2,4,4,0,"TN",90,209609,0.000429370877100155,"south"
"4065",3,1,1,0,"TN",124,209609,0.000591577671002597,"south"
"4066",3,2,1,0,"TN",100,209609,0.000477078749099746,"south"
"4067",3,3,1,0,"TN",63,209609,0.000300559622701257,"south"
"4068",3,4,1,0,"TN",35,209609,0.000166977566550486,"south"
"4069",3,1,2,0,"TN",113,209609,0.000539098982699215,"south"
"4070",3,2,2,0,"TN",89,209609,0.000424600089900196,"south"
"4071",3,3,2,0,"TN",38,209609,0.000181289928150363,"south"
"4072",3,4,2,0,"TN",14,209609,6.67910280753858e-05,"south"
"4073",3,1,3,0,"TN",104,209609,0.000496161927003413,"south"
"4074",3,2,3,0,"TN",97,209609,0.000462766387499869,"south"
"4075",3,3,3,0,"TN",40,209609,0.000190831502550282,"south"
"4076",3,4,3,0,"TN",10,209609,4.77078756375704e-05,"south"
"4077",3,1,4,0,"TN",34,209609,0.000162206779350527,"south"
"4078",3,2,4,0,"TN",70,209609,0.000333955133100972,"south"
"4079",3,3,4,0,"TN",31,209609,0.000147894417750649,"south"
"4080",3,4,4,0,"TN",12,209609,5.72494500374887e-05,"south"
"4081",1,1,1,1,"TN",2879,209609,0.0137350969016552,"south"
"4082",1,2,1,1,"TN",3772,209609,0.0179954096674919,"south"
"4083",1,3,1,1,"TN",6386,209609,0.0304662492126226,"south"
"4084",1,4,1,1,"TN",9312,209609,0.0444255731999874,"south"
"4085",1,1,2,1,"TN",5626,209609,0.0268404502421618,"south"
"4086",1,2,2,1,"TN",9132,209609,0.0435668304562569,"south"
"4087",1,3,2,1,"TN",10876,209609,0.0518870837986469,"south"
"4088",1,4,2,1,"TN",5900,209609,0.0281476471573114,"south"
"4089",1,1,3,1,"TN",6404,209609,0.0305521227419376,"south"
"4090",1,2,3,1,"TN",8037,209609,0.0383428186178207,"south"
"4091",1,3,3,1,"TN",7286,209609,0.0347599573433399,"south"
"4092",1,4,3,1,"TN",2917,209609,0.0139163872227073,"south"
"4093",1,1,4,1,"TN",2737,209609,0.0130576454102993,"south"
"4094",1,2,4,1,"TN",5934,209609,0.0283098537474871,"south"
"4095",1,3,4,1,"TN",5037,209609,0.0240304563194513,"south"
"4096",1,4,4,1,"TN",1723,209609,0.00822006724774837,"south"
"4097",2,1,1,1,"TN",892,209609,0.00425554253160954,"south"
"4098",2,2,1,1,"TN",926,209609,0.00441774912178516,"south"
"4099",2,3,1,1,"TN",1296,209609,0.00618294067680836,"south"
"4100",2,4,1,1,"TN",1572,209609,0.00749967806041241,"south"
"4101",2,1,2,1,"TN",1315,209609,0.00627358537167311,"south"
"4102",2,2,2,1,"TN",1609,209609,0.00767619721591473,"south"
"4103",2,3,2,1,"TN",1445,209609,0.0068937879987061,"south"
"4104",2,4,2,1,"TN",398,209609,0.00189877348020673,"south"
"4105",2,1,3,1,"TN",1424,209609,0.00679360143840313,"south"
"4106",2,2,3,1,"TN",1775,209609,0.00846814829856157,"south"
"4107",2,3,3,1,"TN",1094,209609,0.00521924160420895,"south"
"4108",2,4,3,1,"TN",199,209609,0.000949386740103364,"south"
"4109",2,1,4,1,"TN",375,209609,0.00178904528729618,"south"
"4110",2,2,4,1,"TN",765,209609,0.00364965246990323,"south"
"4111",2,3,4,1,"TN",629,209609,0.00300082541070879,"south"
"4112",2,4,4,1,"TN",171,209609,0.000815804640296847,"south"
"4113",3,1,1,1,"TN",83,209609,0.000395975366700441,"south"
"4114",3,2,1,1,"TN",46,209609,0.000219456225750037,"south"
"4115",3,3,1,1,"TN",64,209609,0.000305330409901217,"south"
"4116",3,4,1,1,"TN",46,209609,0.000219456225750037,"south"
"4117",3,1,2,1,"TN",83,209609,0.000395975366700441,"south"
"4118",3,2,2,1,"TN",67,209609,0.000319642771501094,"south"
"4119",3,3,2,1,"TN",52,209609,0.000248080963501707,"south"
"4120",3,4,2,1,"TN",16,209609,7.63326024753042e-05,"south"
"4121",3,1,3,1,"TN",110,209609,0.000524786650203168,"south"
"4122",3,2,3,1,"TN",97,209609,0.000462766387499869,"south"
"4123",3,3,3,1,"TN",49,209609,0.000233768587349914,"south"
"4124",3,4,3,1,"TN",9,209609,4.29370884376112e-05,"south"
"4125",3,1,4,1,"TN",34,209609,0.000162206779350527,"south"
"4126",3,2,4,1,"TN",61,209609,0.000291018048301339,"south"
"4127",3,3,4,1,"TN",23,209609,0.000109728112875018,"south"
"4128",3,4,4,1,"TN",7,209609,3.33955140376929e-05,"south"
"4129",1,1,1,0,"TX",7087,670006,0.0105775175616145,"south"
"4130",1,2,1,0,"TX",6998,670006,0.0104446830227971,"south"
"4131",1,3,1,0,"TX",7907,670006,0.0118013871833682,"south"
"4132",1,4,1,0,"TX",10349,670006,0.0154461301863194,"south"
"4133",1,1,2,0,"TX",12577,670006,0.0187714733183384,"south"
"4134",1,2,2,0,"TX",18323,670006,0.0273475162684917,"south"
"4135",1,3,2,0,"TX",17268,670006,0.0257729031145573,"south"
"4136",1,4,2,0,"TX",9405,670006,0.0140371881425381,"south"
"4137",1,1,3,0,"TX",16411,670006,0.0244938097894192,"south"
"4138",1,2,3,0,"TX",21683,670006,0.0323623977601528,"south"
"4139",1,3,3,0,"TX",22570,670006,0.0336862653493881,"south"
"4140",1,4,3,0,"TX",8328,670006,0.0124297393485904,"south"
"4141",1,1,4,0,"TX",6504,670006,0.00970737542957067,"south"
"4142",1,2,4,0,"TX",20367,670006,0.0303982347249985,"south"
"4143",1,3,4,0,"TX",24925,670006,0.0372011587023735,"south"
"4144",1,4,4,0,"TX",8630,670006,0.0128804817795753,"south"
"4145",2,1,1,0,"TX",2417,670006,0.00360743049532175,"south"
"4146",2,2,1,0,"TX",2214,670006,0.00330444797873497,"south"
"4147",2,3,1,0,"TX",2450,670006,0.00365668372251093,"south"
"4148",2,4,1,0,"TX",2208,670006,0.00329549284651875,"south"
"4149",2,1,2,0,"TX",3230,670006,0.00482085254043341,"south"
"4150",2,2,2,0,"TX",4053,670006,0.00604919949546456,"south"
"4151",2,3,2,0,"TX",3015,670006,0.0044999597594142,"south"
"4152",2,4,2,0,"TX",685,670006,0.00102237891405821,"south"
"4153",2,1,3,0,"TX",2785,670006,0.00415667938068509,"south"
"4154",2,2,3,0,"TX",3781,670006,0.00564323319122195,"south"
"4155",2,3,3,0,"TX",2553,670006,0.00381041364744306,"south"
"4156",2,4,3,0,"TX",416,670006,0.000620889943093061,"south"
"4157",2,1,4,0,"TX",558,670006,0.000832828343845904,"south"
"4158",2,2,4,0,"TX",1559,670006,0.00232684472575784,"south"
"4159",2,3,4,0,"TX",1338,670006,0.00199699704535306,"south"
"4160",2,4,4,0,"TX",288,670006,0.000429846899351105,"south"
"4161",3,1,1,0,"TX",8030,670006,0.0119849676266313,"south"
"4162",3,2,1,0,"TX",8418,670006,0.0125640667974949,"south"
"4163",3,3,1,0,"TX",7556,670006,0.0112775107845664,"south"
"4164",3,4,1,0,"TX",4808,670006,0.00717605510726571,"south"
"4165",3,1,2,0,"TX",7131,670006,0.0106431879103184,"south"
"4166",3,2,2,0,"TX",6904,670006,0.0103043857961893,"south"
"4167",3,3,2,0,"TX",3783,670006,0.0056462180800736,"south"
"4168",3,4,2,0,"TX",758,670006,0.00113133317790926,"south"
"4169",3,1,3,0,"TX",5951,670006,0.00888201035559177,"south"
"4170",3,2,3,0,"TX",5523,670006,0.00824320968240499,"south"
"4171",3,3,3,0,"TX",3357,670006,0.00501040276139975,"south"
"4172",3,4,3,0,"TX",501,670006,0.000747754471376538,"south"
"4173",3,1,4,0,"TX",981,670006,0.00146416597999632,"south"
"4174",3,2,4,0,"TX",2317,670006,0.00345817790366709,"south"
"4175",3,3,4,0,"TX",1779,670006,0.00265520019456744,"south"
"4176",3,4,4,0,"TX",308,670006,0.000459697388578206,"south"
"4177",1,1,1,1,"TX",6088,670006,0.0090864859521389,"south"
"4178",1,2,1,1,"TX",5912,670006,0.00882380176335573,"south"
"4179",1,3,1,1,"TX",8629,670006,0.0128789888694882,"south"
"4180",1,4,1,1,"TX",15037,670006,0.0224430821835995,"south"
"4181",1,1,2,1,"TX",10632,670006,0.0158685147762299,"south"
"4182",1,2,2,1,"TX",17588,670006,0.0262505114078522,"south"
"4183",1,3,2,1,"TX",22174,670006,0.0330952256917953,"south"
"4184",1,4,2,1,"TX",17653,670006,0.0263475254178047,"south"
"4185",1,1,3,1,"TX",17910,670006,0.0267311036586761,"south"
"4186",1,2,3,1,"TX",24176,670006,0.0360832586884499,"south"
"4187",1,3,3,1,"TX",24822,670006,0.0370474308729172,"south"
"4188",1,4,3,1,"TX",11217,670006,0.0167416408658028,"south"
"4189",1,1,4,1,"TX",8097,670006,0.0120849665254354,"south"
"4190",1,2,4,1,"TX",20739,670006,0.0309534538537264,"south"
"4191",1,3,4,1,"TX",19483,670006,0.0290788449347019,"south"
"4192",1,4,4,1,"TX",6596,670006,0.00984468776732683,"south"
"4193",2,1,1,1,"TX",2075,670006,0.00309698726050556,"south"
"4194",2,2,1,1,"TX",2089,670006,0.00311788241378963,"south"
"4195",2,3,1,1,"TX",2595,670006,0.00387309957295656,"south"
"4196",2,4,1,1,"TX",3308,670006,0.0049372692592442,"south"
"4197",2,1,2,1,"TX",3106,670006,0.00463577918708324,"south"
"4198",2,2,2,1,"TX",4027,670006,0.00601039407774806,"south"
"4199",2,3,2,1,"TX",3323,670006,0.0049596568569541,"south"
"4200",2,4,2,1,"TX",1282,670006,0.00191341573372483,"south"
"4201",2,1,3,1,"TX",3679,670006,0.00549099547788501,"south"
"4202",2,2,3,1,"TX",4932,670006,0.00736112799495459,"south"
"4203",2,3,3,1,"TX",3194,670006,0.00476712128147483,"south"
"4204",2,4,3,1,"TX",661,670006,0.000986558385193348,"south"
"4205",2,1,4,1,"TX",921,670006,0.00137461454141885,"south"
"4206",2,2,4,1,"TX",2187,670006,0.003264149883762,"south"
"4207",2,3,4,1,"TX",1682,670006,0.00251042516902089,"south"
"4208",2,4,4,1,"TX",513,670006,0.000765664794016629,"south"
"4209",3,1,1,1,"TX",6785,670006,0.0101267751306295,"south"
"4210",3,2,1,1,"TX",7386,670006,0.0110237821936607,"south"
"4211",3,3,1,1,"TX",8742,670006,0.0130476439371705,"south"
"4212",3,4,1,1,"TX",6860,670006,0.0102387145161629,"south"
"4213",3,1,2,1,"TX",7068,670006,0.01054915972054,"south"
"4214",3,2,2,1,"TX",6979,670006,0.0104163242504001,"south"
"4215",3,3,2,1,"TX",4582,670006,0.00683874450623989,"south"
"4216",3,4,2,1,"TX",1063,670006,0.00158655294217169,"south"
"4217",3,1,3,1,"TX",6965,670006,0.010395429097116,"south"
"4218",3,2,3,1,"TX",6298,670006,0.00939991604536772,"south"
"4219",3,3,3,1,"TX",3328,670006,0.00496711954474449,"south"
"4220",3,4,3,1,"TX",540,670006,0.000805962947197258,"south"
"4221",3,1,4,1,"TX",1458,670006,0.002176099922508,"south"
"4222",3,2,4,1,"TX",2834,670006,0.00422981288284063,"south"
"4223",3,3,4,1,"TX",1570,670006,0.00234326254576445,"south"
"4224",3,4,4,1,"TX",234,670006,0.000349250592989847,"south"
"4225",1,1,1,0,"UT",1567,71234,0.0219979230314493,"west"
"4226",1,2,1,0,"UT",887,71234,0.0124519187957048,"west"
"4227",1,3,1,0,"UT",658,71234,0.00923716183751822,"west"
"4228",1,4,1,0,"UT",840,71234,0.0117921214550734,"west"
"4229",1,1,2,0,"UT",2794,71234,0.0392228439450264,"west"
"4230",1,2,2,0,"UT",2445,71234,0.0343234986066818,"west"
"4231",1,3,2,0,"UT",1918,71234,0.0269253440201283,"west"
"4232",1,4,2,0,"UT",1171,71234,0.0164387784898281,"west"
"4233",1,1,3,0,"UT",4387,71234,0.061585757881403,"west"
"4234",1,2,3,0,"UT",3700,71234,0.0519414879381657,"west"
"4235",1,3,3,0,"UT",3385,71234,0.0475194416940212,"west"
"4236",1,4,3,0,"UT",1239,71234,0.0173933804035187,"west"
"4237",1,1,4,0,"UT",1006,71234,0.0141224693506956,"west"
"4238",1,2,4,0,"UT",2957,71234,0.0415110774338245,"west"
"4239",1,3,4,0,"UT",3129,71234,0.043925654143095,"west"
"4240",1,4,4,0,"UT",1151,71234,0.0161580145359039,"west"
"4241",2,1,1,0,"UT",20,71234,0.000280764797935262,"west"
"4242",2,2,1,0,"UT",10,71234,0.000140382398967631,"west"
"4243",2,3,1,0,"UT",12,71234,0.000168458878761157,"west"
"4244",2,4,1,0,"UT",10,71234,0.000140382398967631,"west"
"4245",2,1,2,0,"UT",26,71234,0.000364994251867756,"west"
"4246",2,2,2,0,"UT",25,71234,0.00035095599014312,"west"
"4247",2,3,2,0,"UT",11,71234,0.000154420646140352,"west"
"4248",2,4,2,0,"UT",2,71234,2.80764797935262e-05,"west"
"4249",2,1,3,0,"UT",26,71234,0.000364994251867756,"west"
"4250",2,2,3,0,"UT",52,71234,0.000729988503735512,"west"
"4251",2,3,3,0,"UT",22,71234,0.000308841292280704,"west"
"4252",2,4,3,0,"UT",2,71234,2.80764797935262e-05,"west"
"4253",2,1,4,0,"UT",6,71234,8.42294393805787e-05,"west"
"4254",2,2,4,0,"UT",21,71234,0.000294803030556068,"west"
"4255",2,3,4,0,"UT",12,71234,0.000168458878761157,"west"
"4256",2,4,4,0,"UT",2,71234,2.80764797935262e-05,"west"
"4257",3,1,1,0,"UT",208,71234,0.00291995401494205,"west"
"4258",3,2,1,0,"UT",178,71234,0.00249880668707192,"west"
"4259",3,3,1,0,"UT",105,71234,0.00147401518188417,"west"
"4260",3,4,1,0,"UT",57,71234,0.00080017966683954,"west"
"4261",3,1,2,0,"UT",173,71234,0.00242861546576023,"west"
"4262",3,2,2,0,"UT",160,71234,0.0022461183834821,"west"
"4263",3,3,2,0,"UT",78,71234,0.00109498272649944,"west"
"4264",3,4,2,0,"UT",12,71234,0.000168458878761157,"west"
"4265",3,1,3,0,"UT",154,71234,0.00216188887134194,"west"
"4266",3,2,3,0,"UT",156,71234,0.00218996545299888,"west"
"4267",3,3,3,0,"UT",104,71234,0.00145997700747102,"west"
"4268",3,4,3,0,"UT",17,71234,0.000238650085520931,"west"
"4269",3,1,4,0,"UT",27,71234,0.000379032484488562,"west"
"4270",3,2,4,0,"UT",61,71234,0.000856332655530423,"west"
"4271",3,3,4,0,"UT",35,71234,0.000491338432766497,"west"
"4272",3,4,4,0,"UT",5,71234,7.01911994838156e-05,"west"
"4273",1,1,1,1,"UT",1249,71234,0.0175337623804808,"west"
"4274",1,2,1,1,"UT",684,71234,0.00960215646773577,"west"
"4275",1,3,1,1,"UT",731,71234,0.0102619538083673,"west"
"4276",1,4,1,1,"UT",1074,71234,0.0150770703330636,"west"
"4277",1,1,2,1,"UT",2450,71234,0.0343936868011951,"west"
"4278",1,2,2,1,"UT",2575,71234,0.0361484698951244,"west"
"4279",1,3,2,1,"UT",2509,71234,0.0352219454944134,"west"
"4280",1,4,2,1,"UT",2157,71234,0.0302804838865995,"west"
"4281",1,1,3,1,"UT",5181,71234,0.0727321207523346,"west"
"4282",1,2,3,1,"UT",4346,71234,0.06101019307971,"west"
"4283",1,3,3,1,"UT",3753,71234,0.0526855140924454,"west"
"4284",1,4,3,1,"UT",1503,71234,0.0210994742810726,"west"
"4285",1,1,4,1,"UT",1302,71234,0.0182777885347605,"west"
"4286",1,2,4,1,"UT",2185,71234,0.0306735541671515,"west"
"4287",1,3,4,1,"UT",2197,71234,0.030842013657093,"west"
"4288",1,4,4,1,"UT",714,71234,0.0100233033299446,"west"
"4289",2,1,1,1,"UT",9,71234,0.000126344166346826,"west"
"4290",2,2,1,1,"UT",10,71234,0.000140382398967631,"west"
"4291",2,3,1,1,"UT",3,71234,4.21147196902893e-05,"west"
"4292",2,4,1,1,"UT",10,71234,0.000140382398967631,"west"
"4293",2,1,2,1,"UT",26,71234,0.000364994251867756,"west"
"4294",2,2,2,1,"UT",11,71234,0.000154420646140352,"west"
"4295",2,3,2,1,"UT",12,71234,0.000168458878761157,"west"
"4296",2,4,2,1,"UT",4,71234,5.61529595870525e-05,"west"
"4297",2,1,3,1,"UT",22,71234,0.000308841292280704,"west"
"4298",2,2,3,1,"UT",27,71234,0.000379032484488562,"west"
"4299",2,3,3,1,"UT",12,71234,0.000168458878761157,"west"
"4300",2,4,3,1,"UT",2,71234,2.80764797935262e-05,"west"
"4301",2,1,4,1,"UT",6,71234,8.42294393805787e-05,"west"
"4302",2,2,4,1,"UT",15,71234,0.000210573605727404,"west"
"4303",2,3,4,1,"UT",10,71234,0.000140382398967631,"west"
"4304",2,4,4,1,"UT",2,71234,2.80764797935262e-05,"west"
"4305",3,1,1,1,"UT",137,71234,0.00192323885858059,"west"
"4306",3,2,1,1,"UT",129,71234,0.00181093299761415,"west"
"4307",3,3,1,1,"UT",94,71234,0.00131959456484765,"west"
"4308",3,4,1,1,"UT",78,71234,0.00109498272649944,"west"
"4309",3,1,2,1,"UT",160,71234,0.0022461183834821,"west"
"4310",3,2,2,1,"UT",147,71234,0.00206362130120397,"west"
"4311",3,3,2,1,"UT",102,71234,0.00143190054222941,"west"
"4312",3,4,2,1,"UT",21,71234,0.000294803030556068,"west"
"4313",3,1,3,1,"UT",181,71234,0.00254092155955732,"west"
"4314",3,2,3,1,"UT",154,71234,0.00216188887134194,"west"
"4315",3,3,3,1,"UT",90,71234,0.00126344163436443,"west"
"4316",3,4,3,1,"UT",14,71234,0.000196535358554684,"west"
"4317",3,1,4,1,"UT",31,71234,0.000435185444075614,"west"
"4318",3,2,4,1,"UT",42,71234,0.000589606061112136,"west"
"4319",3,3,4,1,"UT",32,71234,0.00044922367669642,"west"
"4320",3,4,4,1,"UT",8,71234,0.000112305919174105,"west"
"4321",1,1,1,0,"VA",2892,252020,0.0114752799272537,"south"
"4322",1,2,1,0,"VA",3782,252020,0.0150067452341318,"south"
"4323",1,3,1,0,"VA",5098,252020,0.0202285535633564,"south"
"4324",1,4,1,0,"VA",4828,252020,0.0191572103649378,"south"
"4325",1,1,2,0,"VA",5945,252020,0.0235893968492746,"south"
"4326",1,2,2,0,"VA",8238,252020,0.0326878800988197,"south"
"4327",1,3,2,0,"VA",7078,252020,0.0280850734561682,"south"
"4328",1,4,2,0,"VA",3273,252020,0.0129870641976595,"south"
